UserId,ConditionId,ConditionName,Condition,TZ,TimeStart,TimeEnd,TimeElapsed,t1age,t1Company,t1own_edu,t1own_edu_Index,t1parental_edu,t1parental_edu_Index,t1PlaceOfWork,t1PlaceOfWork_Index,t1sex,t1sex_Index,t1BigFive1,t1BigFive2,t1BigFive3,t1BigFive4,t1BigFive5,t1BigFive6,t1BigFive7,t1BigFive8,t1BigFive9,t1BigFive10,t1BMPN1,t1BMPN2,t1BMPN3,t1BMPN4,t1BMPN5,t1BMPN6,t1BMPN7,t1BMPN8,t1BMPN9,t1BMPN10,t1BMPN11,t1BMPN12,t1BMPN13,t1BMPN14,t1BMPN15,t1BMPN16,t1BMPN17,t1BMPN18,t1CHIPS1,t1CHIPS2,t1CHIPS3,t1CHIPS4,t1CHIPS5,t1CHIPS6,t1CHIPS7,t1CHIPS8,t1CHIPS9,t1CHIPS10,t1CHIPS11,t1CHIPS12,t1CHIPS13,t1CHIPS14,t1CHIPS15,t1CHIPS16,t1CHIPS17,t1CHIPS18,t1CHIPS19,t1CHIPS20,t1CHIPS21,t1CHIPS22,t1CHIPS23,t1CHIPS24,t1CHIPS25,t1CHIPS26,t1CHIPS27,t1CHIPS28,t1CHIPS29,t1CHIPS30,t1CHIPS31,t1CHIPS32,t1CHIPS33,t1Elevation1,t1Elevation2,t1Guilt,t1Elevation4,t1Elevation5,t1Indebted,t1Elevation7,t1Elevation8,t1Elevation9,t1Elevation10,t1Empowerment1,t1Empowerment2,t1Empowerment3,t1Empowerment4,t1Empowerment5,t1Empowerment6,t1Empowerment7,t1Empowerment8,t1Empowerment9,t1Empowerment10,t1Empowerment11,t1Empowerment12,t1GQ_state1,t1GQ_state2,t1GQ_state3,t1GQ_state4,t1GQ_state5,t1GQ_state6,t1GQ_trait1,t1GQ_trait2,t1GQ_trait3,t1GQ_trait4,t1GQ_trait5,t1GQ_trait6,t1Humility1,t1Humility2,t1Humility3,t1Humility4,t1Humility5,t1Humility6,t1Intended_effort1,t1Intended_effort2,t1JPS1,t1JPS2,t1JPS3,t1JPS4,t1JPS5,t1JPS6,t1JPS7,t1JPS8,t1JPS9,t1NA1,t1NA2,t1NA3,t1NA4,t1NA5,t1NA6,t1NA7,t1NA8,t1NA9,t1NA10,t1OCB1,t1OCB2,t1OCB3,t1OCB4,t1OJS1,t1OJS2,t1OJS3,t1SHS1,t1SHS2,t1SHS3,t1SHS4,t1SWL1,t1SWL2,t1SWL3,t1SWL4,t1SWL5,t1Motiv_eff_control1,t1Motiv_eff_work1,t1Motiv_eff_work2,t1Motiv_eff_work3,t1Motiv_eff_work4,t1Motiv_eff_control2,t1Motiv_eff_control3,t1Motiv_eff_control4,t1Motiv_eff_health1,t1Motiv_eff_health2,t1Motiv_eff_health3,t1Motiv_eff_health4,t1Motiv_eff_kind1,t1Motiv_eff_kind2,t1Motiv_eff_kind3,t1Motiv_eff_kind4,t1Motiv_eff1,t1Motiv_eff2,t1Motiv_eff3,t1Motiv_eff4,t1Imotiv,t1StateAffect,t1StateSatis,t1weekly_affect,t1weekly_satis,t1Trigger_grat_kind,t1Trigger_control,t1Trigger_grat_health,t1Trigger_grat_work,complete
"4,255",195,Condition 3,Control,"Paris, Madrid",2/21/14 14:47,3/17/14 13:09,"34,461",42,demb maison du café,Université,2,Aucun de mes parents na n’a eu son baccalauréat,0,Usine,1,Homme,1,4,4,7,2,7,1,7,1,3,2,3,3,3,3,3,5,4,5,3,5,5,5,5,5,5,5,3,3,3,2,0,0,0,1,1,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,4,1,1,1,1,4,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,3,3,4,3,3,,4,4,6,7,1,7,4,4,6,6,6,5,5,4,4,4,4,1,1,1,1,4,1,1,1,1,1,6,6,6,3,7,1,7,4,4,5,3,3,3,3,6,2,7,,,,,7,7,7,,,,,,,,,7,7,7,7,7,5,0,6,0,,"définition de la stratégie maintenance avec réduction du budget
management de proximité par rapport au NAO
groupe de travail 5S maintenance
validation entretiens individuels
plan de prévention fournisseurs",,,1
"4,256",200,Condition 4,Kindness,"Paris, Madrid",2/21/14 16:33,3/21/14 16:04,"40,291",49,Master Blender France,Université,2,Lun de mes parents ou les deux ont suivi des études universitaires,4,Autres,2,Homme,1,4,2,7,1,5,7,7,1,7,3,4,5,4,5,4,2,4,4,4,5,4,5,4,3,3,4,3,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,5,3,4,4,5,5,5,4,5,6,7,7,5,5,7,6,5,5,6,6,4,5,3,6,3,6,7,4,4,6,3,4,,5,5,7,7,6,7,5,5,5,5,4,5,5,4,4,2,3,1,1,1,1,1,1,1,1,1,2,5,4,4,5,6,3,5,6,6,7,2,5,5,6,6,3,,,,,,,,,,,,,5,6,6,5,5,6,6,5,5.5,4,4,6,5,,,,,0
"4,258",194,Condition 2,Work,"Paris, Madrid",2/22/14 14:46,3/11/14 4:24,"23,858",40,demb,Université,2,Aucun de mes parents na n’a eu son baccalauréat,0,Usine,1,Homme,1,3,5,7,6,7,3,6,1,5,2,4,2,5,3,5,1,5,5,1,3,4,5,5,4,4,5,2,2,4,1,4,0,0,0,0,3,3,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,2,4,2,1,5,3,6,1,6,7,4,5,7,5,6,4,7,3,3,5,7,2,3,3,1,3,1,5,6,5,2,6,6,1,,7,7,7,7,7,6,4,6,7,7,7,7,7,4,6,7,6,5,5,6,1,2,1,1,1,1,3,7,5,7,7,4,3,6,6,5,4,4,5,6,6,5,5,,7,7,5,7,,,,,,,,,,,,7,7,5,7,6.5,-3,2,-4,3,,,,"chere cé.... ma femme,

 Depuis la naissance de nos enfants et la décison que nous avons pris pour que tu cesses ton activité pour éléver nos enfants, jai pu postuler pour ce poste de CE.

De ce faite, jai pu progresser au niveau salariale et égalemetn decourir un autre metier qui était le mien. Je pense maintenant avoir cerner dans les grandes lignes mon poste et aspire à dautres évolutions.

Cest pour cela que jessaie de trouver autre chose a lheure actuelle.

Je tembrasse",1
"4,259",193,Condition 1,Health,"Paris, Madrid",2/22/14 17:11,3/29/14 15:40,"50,309",49,DEMB Maison du café,Lycée,1,Aucun de mes parents na n’a eu son baccalauréat,0,Usine,1,Femme,0,4,2,6,5,6,6,7,1,3,1,5,5,5,5,5,,5,5,,5,5,5,5,5,5,5,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,6,7,6,5,6,6,5,4,6,6,5,4,6,6,6,5,5,6,5,3,5,3,3,,4,4,6,7,5,7,6,6,6,6,6,6,6,6,5,4,4,3,1,4,1,1,1,1,1,1,2,6,6,6,6,6,2,7,7,7,7,7,6,6,5,6,5,,,,,,,,,6,6,6,6,,,,,6,6,6,6,6,5,5,3,5,,,,,0
"4,260",193,Condition 1,Health,"Paris, Madrid",2/22/14 23:26,4/10/14 19:32,"67,445",26,DE MASTER BLENDERS,Études supérieures,3,Lun de mes parents ou les deux ont un diplôme universitaire,3,Usine,1,Homme,1,5,6,5,7,5,5,3,3,3,4,5,5,5,1,5,2,5,4,5,4,4,1,4,4,5,3,4,5,0,3,3,0,1,0,0,3,1,0,0,0,2,0,0,3,1,1,0,2,1,3,0,1,1,0,0,0,0,0,0,0,1,1,4,5,4,4,5,5,4,6,6,6,7,5,6,6,6,6,5,6,6,6,5,5,5,3,5,5,4,5,4,5,6,6,,4,5,7,7,7,6,4,4,6,6,6,7,6,6,5,5,5,1,1,1,1,1,1,2,1,1,4,5,5,6,5,6,2,6,4,3,3,3,5,5,6,5,5,,,,,,,,,5,6,4,4,,,,,5,6,4,4,4.75,6,6,6,6,,,,,0
"4,275",200,Condition 4,Kindness,"Paris, Madrid",2/24/14 16:45,4/10/14 18:00,"64,874",49,DE MASTER BLENDERS 1753,Troisième cycle,4,Aucun de mes parents na n’a eu son baccalauréat,0,Usine,1,Homme,1,2,2,7,2,5,5,6,1,3,6,4,5,5,5,5,3,3,3,4,4,4,5,4,5,4,5,2,5,2,2,3,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,6,6,1,5,2,6,6,7,7,7,6,7,7,7,6,7,7,6,6,4,4,4,3,6,6,3,3,5,4,7,,6,6,7,7,6,7,4,4,6,1,6,7,7,6,7,7,7,5,1,1,1,1,1,1,1,3,1,6,6,5,6,7,1,7,5,6,7,7,4,6,6,5,2,,,,,,,,,,,,,6,5,5,6,6,5,5,6,5.5,7,4,9,10,mon jojo je te remercie de tout ce que tu fait pour moi et mes enfants.... je t en suis tres reconnaissant et ne te rendrai jamais assez meme si toi tu dit que je te le rend largement... notre amitié est grave a vie. bisous ma poule,,,,1
"4,281",194,Condition 2,Work,Est,2/24/14 17:58,3/10/14 20:22,"20,304",36,April Canada,Université,2,Lun de mes parents ou les deux ont un diplôme universitaire,3,Siège social,0,Femme,0,7,2,6,5,6,4,7,2,5,4,4,4,5,1,3,2,4,2,2,3,3,1,2,1,2,2,3,2,3,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,7,2,4,6,6,6,7,7,7,4,7,4,2,4,7,4,4,4,7,5,2,3,7,7,7,7,7,7,7,7,7,7,4,,7,7,7,7,7,7,5,5,4,4,4,2,7,1,5,4,5,5,2,3,2,3,1,2,1,3,5,6,7,6,7,4,4,4,7,5,4,6,7,6,6,7,7,,5,7,6,4,,,,,,,,,,,,5,7,6,4,5.5,-5.37,2.33,-6.28,0,,,,"Chère Leslie,

                     Merci davoir cru en moi. Merci davoir démontrer un éthique professionnelle hors pair. Davoir été capable de dealer avec le côté buisness et humain de façon équitable et professionnelle. Merci de mavoir montré comment être une excellente employé. de toujours respecter la confidentialité et le respect des employés, Surtout merci davoir toujours été dun professionalisme sans faille. Je suis devenu lemployé que je suis car tu ma appris a être une employé intégre.

Coridalement",1
"4,283",193,Condition 1,Health,Est,2/24/14 18:17,4/7/14 13:23,"60,185",32,april,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études universitaires,4,Autres,2,Femme,0,5,5,5,,4,4,5,2,2,2,3,3,3,4,3,4,3,3,3,2,3,4,3,2,2,3,2,3,3,3,2,3,1,0,1,2,2,2,1,4,4,2,0,1,1,0,1,2,2,2,2,2,2,2,2,0,0,2,1,1,2,,,,,,,,,,,7,7,7,5,7,7,6,4,7,5,3,4,5,3,5,3,5,5,4,3,5,3,3,,4,6,5,5,6,6,6,6,5,4,7,6,6,4,5,4,5,,,,,,,,,,,6,6,4,4,3,4,3,5,4,4,5,1,2,2,2,1,,,,,,,,,7,5,7,7,,,,,7,5,7,7,6.5,3,0,-9,-9,,,,,0
"4,285",200,Condition 4,Kindness,"Paris, Madrid",2/24/14 18:30,4/11/14 9:09,"65,678",33,APRIL MON ASSURANCE,N’a eu son baccalauréat,0,Lun de mes parents ou les deux ont suivi des études supérieurs (post bac),2,Autres,2,Homme,1,6,7,1,7,7,3,7,4,3,1,4,1,5,5,4,5,3,1,3,5,5,1,5,5,3,5,1,1,3,4,4,2,2,2,1,3,3,2,1,4,4,3,1,3,0,4,4,4,0,4,4,0,3,3,4,0,0,0,1,1,0,7,4,1,7,7,7,7,7,7,7,1,7,7,1,1,7,7,7,1,7,7,1,3,3,5,2,6,6,3,2,6,1,7,,5,5,3,4,4,3,6,6,3,7,7,7,7,1,1,1,1,6,6,7,4,5,1,2,4,5,4,7,7,7,7,1,7,1,4,1,7,7,5,3,2,3,1,,,,,,,,,,,,,1,7,4,4,1,7,4,4,4,7,-1,-5,-4,"Ma chérie tu es tellement important à mes yeux, heureusement que tu es là pour moi au quotidien, car je nai que tou qui me donne satisfaction. Tu le sais, mes sentiements restent inchangés, tu me manques beaucoup la journée.

Je mennuis sans toi, je te dois mon bonheurn et ma joie de vivre. On dit quil y a 3 domaines importants dans la vie : la sante, lamour, et le travail. Actuellement, je nai que les deux premiers. 

Je tembrasse fort mon amour.",,,,1
"4,290",194,Condition 2,Work,"Paris, Madrid",2/24/14 18:45,4/3/14 11:34,"54,288",41,april mon assurance,Études supérieures,3,Aucun de mes parents na n’a eu son baccalauréat,0,Autres,2,Femme,0,7,6,7,5,7,2,7,6,6,1,4,5,5,1,4,4,2,3,4,4,4,2,4,1,4,1,4,3,1,0,2,1,0,0,1,2,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,2,6,5,2,5,6,1,6,2,7,7,6,7,7,6,6,6,6,6,7,6,5,6,5,5,7,6,6,7,5,5,6,5,4,,5,7,7,7,6,1,6,6,6,6,6,6,6,4,5,6,5,3,1,3,1,1,1,1,1,1,1,6,7,6,6,6,2,6,6,6,6,7,6,5,6,7,6,,6,6,6,5,,,,,,,,,,,,6,6,6,5,5.75,-6,6,5,5,,,,"Cher Christophe,

Je tenais à te dire  que ton Soutien pendant toutes les années où nous avons travailler ensembles ,a toujours été pour moi une source de bien être.

Nous avons partager ,les bons et les mauvais moments ,mais ce qui a scellé notre amité ,cest cette capacité à prendre du recul et lhumour.

Nous avons toujours été dans léchange constructif ,sans peur du jugement.
Je pouvais te dire ,que jen avais marre ,sans que cela soit pris comme une marque de faiblesse et inversement car nous nétions ni en compétition ,ni dans le paraitre.

Nous avons échanger ,grandit ensembles.Jai toujours eu confiance en toi et je crois pouvoir dire que cest réciproque.


Il est toujours important de rappeler des choses éssentielles ,cest pourquoi je tenais à sadresser ces quelques mots.

Bien amicalement",1
"4,291",195,Condition 3,Control,"Paris, Madrid",2/24/14 18:49,3/3/14 20:58,"10,208",50,April Moto,N’a eu son baccalauréat,0,Aucun de mes parents na n’a eu son baccalauréat,0,Autres,2,Homme,1,7,6,5,5,7,4,7,4,5,1,4,5,4,5,3,5,4,4,4,5,4,5,4,5,4,2,4,5,2,0,4,0,,0,0,1,3,3,0,0,0,0,1,1,0,1,2,1,0,1,0,0,2,0,4,0,0,0,0,0,0,4,2,1,5,5,1,6,1,1,5,5,7,7,6,5,7,6,5,6,6,6,5,5,2,6,2,2,6,6,2,7,2,1,,2,6,6,5,5,6,6,6,6,6,6,6,6,1,3,6,2,1,1,1,1,1,1,1,1,1,1,6,4,3,3,6,1,6,5,5,5,6,5,6,5,5,5,5,,,,,6,5,5,,,,,,,,,5,6,5,5,5.25,7,5,7,5,,"Jai participé à la convention dun constructeur moto partenaire de mon entreprise pour développer davantage mon réseau dapporteurs daffaires, outre les produits que jai pour mission de leur vendre, jai mis en avant un nouveau produit que mon entité propose et veut particulièrement développer en ce moment.
Jai visité des apporteurs daffaire sur le lieu de travail rencontés suite à cette convention.
Jai comme à lhabitude répondu aux sollications téléphoniquesjournalières nombreuses de mes apporteurs daffaires en cherchant toujours à leur trouver une solution en liaison avec mon siège.
Jai visité mes clients habituels pour maintenir la pression afin quils passent des contrats
Jai formé des nouveaux apporteurs daffaire sur lutilisation de nos process et des modalités dutilisation de notre intranet.
Pour répondre à la demande de mon supérieur hiérarchique, jai recherché des informations concernant un dossier posant problème, il avait en effet besoin de ""remontées terrain"" pouvant confirmer ses propres informations.",,,1
"4,295",200,Condition 4,Kindness,Eastern Standard Time,2/24/14 19:36,3/17/14 16:34,"30,057",42,April,Lycée,1,Lun de mes parents ou les deux ont ont eu leur baccalauréat,1,Autres,2,Femme,0,6,3,2,7,7,3,6,6,3,2,5,2,4,2,4,4,3,5,1,5,5,5,4,5,4,3,5,5,3,1,1,1,3,2,2,4,4,3,0,0,1,0,3,0,1,2,1,2,0,4,0,3,3,0,0,0,0,0,0,0,0,6,5,1,6,7,7,7,6,7,7,7,7,7,7,7,7,5,7,7,7,6,7,6,5,6,4,3,7,5,5,6,5,2,,3,6,4,3,6,4,7,7,6,6,7,7,7,7,1,1,1,2,5,5,5,2,1,1,1,1,6,6,5,7,7,6,2,3,5,4,5,6,2,2,2,5,2,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,-3.95,-4.98,3.24,3.75,"Mon bel Amour, 

Depuis que tu es entré dans ma vie, tu me fais sentir bien, tu prends le temps de me montrer que je suis importante et que je peux avoir de limportance dans la vie de quelquun.

Tu me fais sentir belle, tu me fais sentir intelligente, jai limpression, grace à toi que je suis quelquun de bien.  Tu as réussi à me permettre de rehausser mon estime de moi.

Cette gentillesse et cette bonté dont tu as fait preuve à mon endroit a des répercutions dans ma vie parce que tu me donnes envie dêtre une meilleure personne, de me dépasser et dêtre encore plus gentille et bonne avec les gens qui mentourent. 

À chaque jour je suis reconnaissante que tu soies dans ma vie.

Amoureusement",,,,1
"4,301",194,Condition 2,Work,"Paris, Madrid",2/24/14 20:32,3/17/14 21:06,"30,273",40,APRIL,Études supérieures,3,Lun de mes parents ou les deux ont ont eu leur baccalauréat,1,Siège social,0,Femme,0,6,2,6,2,6,2,6,1,5,2,4,5,4,3,4,2,4,4,3,5,5,5,4,3,5,4,3,3,2,2,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,5,1,5,6,2,6,5,6,6,6,7,6,5,6,6,6,5,6,5,6,5,6,5,7,5,5,7,6,4,7,6,5,,5,5,7,6,6,5,3,4,6,4,7,7,7,5,5,6,5,1,1,1,1,1,1,1,1,1,1,6,5,2,4,6,1,6,6,6,5,7,6,6,6,7,6,,6,6,5,5,,,,,,,,,,,,6,6,5,5,5.5,8,8,8,8,,,,"Chère Marie-Claire,
Jespère que tu vas bien. Je voulais te donner quelques nouvelles. 
Jai depuis quelques semaines changé de missions. Je pense dailleurs souvent à toi au travail.  Je repense à ces toutes premières années dexpérience professionnelle passées à tes côtés. Toi qui ma appris tant de choses, sur les gens, lattitude quil fallait adopter face à des situations critiques. Je ne sais pas si cest lâge mais toute cette maturité dont tu faisais preuve (et que javais tant de mal à mettre en oeuvre) est maintenant presque naturelle. Je suis plus posée, moins impulsive et lanalyse de la situation dans un premier temps mévite des situations bien délicates. Je voulais profiter de ce courrier pour te remercier pour tes précieux conseils. 
Jespère te revoir très vite pour un déjeuner,
Amicalement,",1
"4,304",195,Condition 3,Control,"Paris, Madrid",2/24/14 20:50,4/11/14 15:05,"65,894",41,APRIL MON ASSURANCE,N’a eu son baccalauréat,0,Aucun de mes parents na n’a eu son baccalauréat,0,Autres,2,Femme,0,7,4,7,1,7,4,7,1,7,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,7,7,6,7,7,6,7,7,7,7,6,7,7,7,6,7,6,7,6,6,6,7,6,7,7,6,6,7,7,7,,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,7,7,6,7,7,1,7,6,6,7,7,6,7,7,7,6,7,,,,,7,7,7,,,,,,,,,7,7,7,7,7,8,8,7,7,,"JAI FORME MON EQUIPE SUR DE NOUVEAUX PRODUITS QUE JE NE MAITRISAIS PAS ENCORE TOTALEMENT, MAIS JAI SU MADAPTER AUX OUTILS QUE JAVAIS EN MA POSSESSION ET LEUR TRANSMETTRE LES INFORMATIONS NECESSAIRES POUR QUILS PUISSENT LE COMMERCIALISER AU MIEUX. JAI ETE A LEUR ECOUTE ET JAI SU REPONDRE A LEURS QUESTIONS. JE LES AI POUSSES A REFLECHIR POUR TROUVER LEURS PROPRES REPONSES AFIN QUILS SE LAPPROPRIENT AU MIEUX ET ADHERENT ENCORE MIEUX A CES NOUVEAUTES.",,,1
"4,308",193,Condition 1,Health,"Paris, Madrid",2/24/14 21:42,4/3/14 20:02,"54,620",35,APRIL,Études supérieures,3,Lun de mes parents ou les deux ont un diplôme universitaire,3,Autres,2,Homme,1,5,3,7,4,7,6,4,1,7,2,4,3,4,2,3,3,4,4,,,5,1,4,,4,5,4,,1,1,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,,,,,,,,,,,6,7,6,,4,7,6,6,6,7,6,5,5,5,6,5,2,4,4,3,5,5,3,,5,2,2,2,2,5,4,5,5,5,5,6,4,5,6,6,6,,,,,,,,,,,6,6,6,6,6,1,6,5,5,5,4,5,5,5,5,5,,,,,,,,,6,4,4,,,,,,6,4,4,,4.666666667,6,6,6,0,,,,,0
"4,313",193,Condition 1,Health,"Paris, Madrid",2/24/14 22:36,2/24/14 23:31,55,34,April Marine,Troisième cycle,4,Lun de mes parents ou les deux ont ont eu leur baccalauréat,1,Siège social,0,Femme,0,7,5,6,5,7,3,6,5,3,3,4,2,4,3,4,1,2,1,4,3,3,3,3,2,4,2,4,2,3,1,0,3,3,0,2,4,0,0,3,0,3,0,3,3,1,0,0,3,0,3,0,2,0,0,2,2,0,0,0,0,0,5,3,5,3,5,5,5,5,5,4,7,6,6,7,7,7,7,7,7,6,6,7,6,6,7,6,6,6,6,6,7,7,7,,5,6,6,5,5,6,4,4,5,3,4,5,5,5,5,6,5,6,5,6,6,6,3,3,3,6,3,6,6,6,6,6,1,6,6,5,5,5,5,6,6,6,5,,,,,,,,,4,5,4,3,,,,,4,5,4,3,4,-3,-5,0,-2,,,"Cher Julien,

Ce soir tu mas à nouveau rappeler combien il est important que je prenne du recul vis à vis de mon travail et que je prenne mes vacances car elles sont nécessaires pour moi, que je mange et dorme.
Tu attires sans cesse mon attention et malerte pour ne pas que je fasse un burn out. Tu me dis que je dois prendre soin de moi et de nos filles. Je te remercie pour ces mots qui me rappelle quon na quune vie et que je dois en profiter aussi.
Je vais tenter de réduire mon investissement en temps ou mieux loptimiser afin de reprendre une vie plus normale.

Merci et prends soin de toi aussi.

Amicalement.
Laure",,1
"4,320",200,Condition 4,Kindness,Est,2/25/14 0:20,3/4/14 12:01,"10,780",62,April Canada,Études supérieures,3,Aucun de mes parents na n’a eu son baccalauréat,0,Autres,2,Femme,0,5,1,7,,6,7,7,3,7,1,4,4,4,3,3,4,5,4,4,5,4,5,4,2,5,5,4,5,0,0,0,,,0,0,0,,,,0,,0,0,0,,1,0,1,,0,0,0,,0,2,0,,0,0,0,,1,1,1,7,,7,7,,7,7,7,7,7,,7,7,3,,7,7,6,,7,5,7,4,7,6,7,5,6,4,7,,1,7,7,4,6,6,1,1,7,7,7,6,6,4,2,5,2,4,1,1,1,1,1,1,,1,2,7,7,7,7,7,1,7,7,7,7,4,6,6,6,6,6,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,6.15,6.28,-0.19,5.44,,,,,0
"4,359",194,Condition 2,Work,"Paris, Madrid",2/25/14 6:46,4/1/14 10:09,"50,603",31,APRIL SANTE PREVOYANCE,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études universitaires,4,Siège social,0,Femme,0,7,2,7,5,6,2,7,2,3,3,4,2,3,5,4,3,3,4,3,4,3,4,3,2,3,3,4,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,5,6,2,4,4,4,5,5,5,5,7,7,7,6,7,6,6,6,7,6,6,6,5,5,6,5,6,6,5,4,6,3,3,,4,4,4,5,5,4,5,5,6,4,5,5,4,5,4,6,5,4,1,2,2,1,1,1,1,1,1,6,6,7,7,7,1,7,5,5,4,3,5,6,6,7,3,,6,5,5,6,,,,,,,,,,,,6,5,5,6,5.5,3,3,1,3,,,,"Cher X, 
Après ces 8 années passées en ta compagnie, je tenais simplement revenir sur qq moments bien particuliers, et surtout texprimer toute la reconnaissance que jai pour toi, tant sur le plan porfessionnel que personnel.
En effet, tu mas beaucoup appris, voire tout appris! :)
Je ne dirai pas que tu es mon mentor, car ca ne se fait pas en entreprise, mais je le pense en revanche sincèrement.

Merci davoir investi sur moi, davoir eu confiance en moi,  merci davoir passé de ton temps précieux pour mapprendre, mexpliquer, me challenger. Tout cela a été très bénéfique pour moi. Jai le sentiment de mêtre accomplie, et de continuer à maccomplir.
Je garde un excellent souvenir de notre collaboration.",1
"4,362",195,Condition 3,Control,"Paris, Madrid",2/25/14 7:05,4/14/14 11:37,"69,392",33,APRIL SANTE PREVOYANCE,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études universitaires,4,Siège social,0,Femme,0,3,1,7,6,7,7,7,2,5,6,1,1,4,5,3,5,3,3,3,4,3,2,3,5,3,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,,0,1,1,1,1,1,1,1,1,1,1,7,7,7,4,7,7,5,4,7,6,7,4,1,1,7,1,1,7,7,1,7,2,1,,7,7,7,7,7,7,5,5,7,7,7,7,7,7,6,6,6,4,5,5,4,4,1,1,1,1,1,6,6,5,7,6,1,7,4,3,3,3,5,7,6,6,6,7,,,,,7,5,4,,,,,,,,,7,7,5,4,5.75,0,-5,-1,-6,,#NAME?,,,1
"4,363",193,Condition 1,Health,"Paris, Madrid",2/25/14 7:23,3/4/14 11:36,"10,333",26,APRIL MARINE,Études supérieures,3,Aucun de mes parents na n’a eu son baccalauréat,0,Siège social,0,Femme,0,5,2,7,5,6,6,7,3,6,5,4,4,4,4,4,3,5,2,5,2,4,4,3,1,3,2,2,3,2,4,1,1,3,2,2,3,3,2,1,1,3,1,2,2,1,1,3,3,1,3,1,2,1,2,1,1,0,0,0,0,1,,,,,,,,,,,5,7,7,5,5,6,6,6,6,6,3,5,2,2,3,2,5,5,5,5,5,3,5,,3,5,2,3,5,2,1,2,6,5,4,6,6,4,4,3,3,4,2,3,1,1,1,3,2,4,2,6,6,4,5,6,3,6,6,6,4,3,5,6,5,6,5,,,,,,,,,6,5,4,5,,,,,6,5,4,5,5,6,9,2,8,,,,,0
"4,368",200,Condition 4,Kindness,"Paris, Madrid",2/25/14 7:51,4/4/14 13:31,"55,060",47,april moto,Lycée,1,Aucun de mes parents na n’a eu son baccalauréat,0,Siège social,0,Femme,0,3,1,7,2,7,6,3,1,6,5,3,3,3,2,3,2,4,4,3,3,4,5,2,5,3,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,2,6,6,4,5,6,6,6,6,6,6,,5,5,6,6,5,6,7,4,5,5,6,4,4,5,3,3,5,6,7,,4,5,4,5,5,5,5,5,6,6,5,6,6,7,5,6,5,5,3,5,4,4,1,1,1,1,1,4,3,4,5,5,2,5,4,5,5,5,5,6,6,5,6,,,,,,,,,,,,,4,6,4,4,4,6,4,4,4.5,2,4,0,5,"Nancy,

Je voulais vous remercier de mavoir donner loccasion de me dépasser et ainsi de me prouver à moi-même que lorquon veut obtenir quelque chose, on lobtient.
Vous maviez demandez de vous trouver un appartement en France alors que vous étiez encore à létranger.
Nous avons du nous faire confiance totalement, car nous nétions que des ""connaissances"". 
jai dû faire abstraction des apprioris de mon entourage. 
Jai dû convaincre les propriétaires de vous louer un appartement en France et ainsi quitter les USA. 
Maintenant, jai la chance de vous connaitre encore plus. Nous avons traversé des périodes difficiles toutes les deux et bien que nous soyons de cultures et de religions différentes, nous savons que nous pouvons compter lune sur lautre sans être juger.

Very Best

Sylvie",,,,1
